participant_label,lottery_id,ce_observed
61166b2cec63d8ea49e36aac_copy5,lottery_10,-6.2555
61166b2cec63d8ea49e36aac_copy5,lottery_8,52.6042
61166b2cec63d8ea49e36aac_copy5,lottery_12,-3.6948
61166b2cec63d8ea49e36aac_copy5,lottery_13,-4.5589
5d2db62ac45885001abf9ce3_copy5,lottery_1,-42.7549
5d2db62ac45885001abf9ce3_copy5,lottery_2,-26.4249
5d2db62ac45885001abf9ce3_copy5,lottery_5,-344.7961
5d2db62ac45885001abf9ce3_copy5,lottery_12,-23.7604
5d2db62ac45885001abf9ce3_copy5,lottery_3,-12.8018
5d2db62ac45885001abf9ce3_copy5,lottery_13,-24.5421
5d2db62ac45885001abf9ce3_copy5,lottery_10,-26.8001
5d2db62ac45885001abf9ce3_copy5,lottery_4,-484.0
5d2db62ac45885001abf9ce3_copy5,lottery_6,-358.3523
5d2db62ac45885001abf9ce3_copy5,lottery_9,-193.8749
5d2db62ac45885001abf9ce3_copy5,lottery_7,-798.7926
5d2db62ac45885001abf9ce3_copy5,lottery_8,-1076.0447
5d2db62ac45885001abf9ce3_copy5,lottery_11,-20.6548
5d2db62ac45885001abf9ce3_copy5,lottery_14,-24.2844
5e9ffa9ee172201b04f1a4c6_copy5,lottery_2,-34.6873
5e9ffa9ee172201b04f1a4c6_copy5,lottery_9,176.7595
5e9ffa9ee172201b04f1a4c6_copy5,lottery_3,11.6417
5e9ffa9ee172201b04f1a4c6_copy5,lottery_7,95.6704
5e9ffa9ee172201b04f1a4c6_copy5,lottery_8,169.7999
5e9ffa9ee172201b04f1a4c6_copy5,lottery_14,18.1957
5e9ffa9ee172201b04f1a4c6_copy5,lottery_4,65.7769
5e9ffa9ee172201b04f1a4c6_copy5,lottery_10,16.6998
5e9ffa9ee172201b04f1a4c6_copy5,lottery_13,6.0801
5e9ffa9ee172201b04f1a4c6_copy5,lottery_12,7.1027
5e9ffa9ee172201b04f1a4c6_copy5,lottery_1,5.0267
5e9ffa9ee172201b04f1a4c6_copy5,lottery_5,-15.7966
5e9ffa9ee172201b04f1a4c6_copy5,lottery_6,24.6171
5e9ffa9ee172201b04f1a4c6_copy5,lottery_11,3.9698
696c14c4c7de2d012b0911cb_copy5,lottery_1,-0.7044
696c14c4c7de2d012b0911cb_copy5,lottery_6,40.2764
696c14c4c7de2d012b0911cb_copy5,lottery_11,23.9694
696c14c4c7de2d012b0911cb_copy5,lottery_2,-4.6881
696c14c4c7de2d012b0911cb_copy5,lottery_3,5.9506
696c14c4c7de2d012b0911cb_copy5,lottery_4,-2.7631
696c14c4c7de2d012b0911cb_copy5,lottery_9,89.8372
696c14c4c7de2d012b0911cb_copy5,lottery_5,-48.0227
696c14c4c7de2d012b0911cb_copy5,lottery_12,1.5038
696c14c4c7de2d012b0911cb_copy5,lottery_8,106.9335
696c14c4c7de2d012b0911cb_copy5,lottery_13,13.6744
696c14c4c7de2d012b0911cb_copy5,lottery_7,27.0104
696c14c4c7de2d012b0911cb_copy5,lottery_14,2.7853
696c14c4c7de2d012b0911cb_copy5,lottery_10,2.3612
6151e69a392433707e7a9dfb_copy5,lottery_2,43.9728
6151e69a392433707e7a9dfb_copy5,lottery_1,34.8144
6151e69a392433707e7a9dfb_copy5,lottery_8,55.5274
6151e69a392433707e7a9dfb_copy5,lottery_11,24.8696
6151e69a392433707e7a9dfb_copy5,lottery_14,7.8176
6151e69a392433707e7a9dfb_copy5,lottery_9,34.4052
6151e69a392433707e7a9dfb_copy5,lottery_6,-15.0981
6151e69a392433707e7a9dfb_copy5,lottery_4,2.1969
6151e69a392433707e7a9dfb_copy5,lottery_10,8.8752
6151e69a392433707e7a9dfb_copy5,lottery_3,-50.0865
6151e69a392433707e7a9dfb_copy5,lottery_12,33.0983
6151e69a392433707e7a9dfb_copy5,lottery_13,-3.8814
6151e69a392433707e7a9dfb_copy5,lottery_5,274.2492
6151e69a392433707e7a9dfb_copy5,lottery_7,-67.3122
58954e2dc88c680001dd4b7e_copy5,lottery_3,3.0505
58954e2dc88c680001dd4b7e_copy5,lottery_8,0.6301
58954e2dc88c680001dd4b7e_copy5,lottery_13,16.022
58954e2dc88c680001dd4b7e_copy5,lottery_12,0.9073
58954e2dc88c680001dd4b7e_copy5,lottery_1,17.0779
58954e2dc88c680001dd4b7e_copy5,lottery_6,24.5032
58954e2dc88c680001dd4b7e_copy5,lottery_11,3.5172
58954e2dc88c680001dd4b7e_copy5,lottery_14,8.2418
58954e2dc88c680001dd4b7e_copy5,lottery_4,21.4054
58954e2dc88c680001dd4b7e_copy5,lottery_2,18.8628
58954e2dc88c680001dd4b7e_copy5,lottery_5,174.5172
58954e2dc88c680001dd4b7e_copy5,lottery_9,-3.5169
58954e2dc88c680001dd4b7e_copy5,lottery_7,95.7386
58954e2dc88c680001dd4b7e_copy5,lottery_10,11.9306
6352fb64b16cb5ae7fa86ae7_copy5,lottery_2,-6.152
6352fb64b16cb5ae7fa86ae7_copy5,lottery_12,-20.5935
6352fb64b16cb5ae7fa86ae7_copy5,lottery_8,-719.9725
6352fb64b16cb5ae7fa86ae7_copy5,lottery_10,-11.9511
6352fb64b16cb5ae7fa86ae7_copy5,lottery_6,-222.2331
6352fb64b16cb5ae7fa86ae7_copy5,lottery_3,-10.7214
6352fb64b16cb5ae7fa86ae7_copy5,lottery_9,-470.0577
6352fb64b16cb5ae7fa86ae7_copy5,lottery_4,-168.4824
6352fb64b16cb5ae7fa86ae7_copy5,lottery_13,-27.3095
6352fb64b16cb5ae7fa86ae7_copy5,lottery_5,-71.5642
6352fb64b16cb5ae7fa86ae7_copy5,lottery_1,-11.1321
6352fb64b16cb5ae7fa86ae7_copy5,lottery_11,-16.4295
6352fb64b16cb5ae7fa86ae7_copy5,lottery_14,-16.0569
6352fb64b16cb5ae7fa86ae7_copy5,lottery_7,151.3923
60b610d8c3c4f177c8337729_copy5,lottery_1,-2.264
60b610d8c3c4f177c8337729_copy5,lottery_12,-15.9345
60b610d8c3c4f177c8337729_copy5,lottery_6,30.1167
60b610d8c3c4f177c8337729_copy5,lottery_14,-8.963
60b610d8c3c4f177c8337729_copy5,lottery_5,116.4935
60b610d8c3c4f177c8337729_copy5,lottery_3,-13.609
60b610d8c3c4f177c8337729_copy5,lottery_2,-27.8789
60b610d8c3c4f177c8337729_copy5,lottery_10,-1.5402
60b610d8c3c4f177c8337729_copy5,lottery_11,-11.42
60b610d8c3c4f177c8337729_copy5,lottery_9,-399.7491
60b610d8c3c4f177c8337729_copy5,lottery_13,-3.5445
60b610d8c3c4f177c8337729_copy5,lottery_8,187.2157
60b610d8c3c4f177c8337729_copy5,lottery_7,72.7889
60b610d8c3c4f177c8337729_copy5,lottery_4,295.1795
5ba0181462e04c0001f76d2b_copy5,lottery_3,-20.2514
5ba0181462e04c0001f76d2b_copy5,lottery_6,-5.7905
5ba0181462e04c0001f76d2b_copy5,lottery_1,-4.8602
5ba0181462e04c0001f76d2b_copy5,lottery_14,-6.2613
5ba0181462e04c0001f76d2b_copy5,lottery_4,-31.2197
5ba0181462e04c0001f76d2b_copy5,lottery_10,0.8823
5ba0181462e04c0001f76d2b_copy5,lottery_5,-146.2986
5ba0181462e04c0001f76d2b_copy5,lottery_2,-22.5543
5ba0181462e04c0001f76d2b_copy5,lottery_7,-54.6569
5ba0181462e04c0001f76d2b_copy5,lottery_8,-137.9389
5ba0181462e04c0001f76d2b_copy5,lottery_11,-15.5729
5ba0181462e04c0001f76d2b_copy5,lottery_12,0.6529
5ba0181462e04c0001f76d2b_copy5,lottery_13,1.9817
5ba0181462e04c0001f76d2b_copy5,lottery_9,-12.1414
6783ebc2e89b75d66d952f41_copy5,lottery_1,-38.215
6783ebc2e89b75d66d952f41_copy5,lottery_4,-339.2443
6783ebc2e89b75d66d952f41_copy5,lottery_13,-2.9017
6783ebc2e89b75d66d952f41_copy5,lottery_2,-23.0465
6783ebc2e89b75d66d952f41_copy5,lottery_3,-2.1697
6783ebc2e89b75d66d952f41_copy5,lottery_7,115.9731
6783ebc2e89b75d66d952f41_copy5,lottery_9,-146.2422
6783ebc2e89b75d66d952f41_copy5,lottery_5,-14.3405
6783ebc2e89b75d66d952f41_copy5,lottery_14,-4.0333
6783ebc2e89b75d66d952f41_copy5,lottery_8,-306.2183
6783ebc2e89b75d66d952f41_copy5,lottery_12,-8.8976
6783ebc2e89b75d66d952f41_copy5,lottery_6,-135.6871
6783ebc2e89b75d66d952f41_copy5,lottery_10,-20.0367
6783ebc2e89b75d66d952f41_copy5,lottery_11,0.3695
69793552fb8b0de1941cb6dd_copy5,lottery_3,48.6016
69793552fb8b0de1941cb6dd_copy5,lottery_7,809.6302
69793552fb8b0de1941cb6dd_copy5,lottery_5,390.8368
69793552fb8b0de1941cb6dd_copy5,lottery_13,43.926
69793552fb8b0de1941cb6dd_copy5,lottery_8,767.2077
69793552fb8b0de1941cb6dd_copy5,lottery_9,814.4639
69793552fb8b0de1941cb6dd_copy5,lottery_6,284.2755
69793552fb8b0de1941cb6dd_copy5,lottery_2,53.9856
69793552fb8b0de1941cb6dd_copy5,lottery_4,491.0416
69793552fb8b0de1941cb6dd_copy5,lottery_1,44.2777
69793552fb8b0de1941cb6dd_copy5,lottery_11,34.9517
69793552fb8b0de1941cb6dd_copy5,lottery_12,34.8816
69793552fb8b0de1941cb6dd_copy5,lottery_14,44.9622
69793552fb8b0de1941cb6dd_copy5,lottery_10,42.1006
6978c9de12be2c3293c32576_copy5,lottery_3,18.0846
6978c9de12be2c3293c32576_copy5,lottery_13,33.665
6978c9de12be2c3293c32576_copy5,lottery_5,-304.9749
6978c9de12be2c3293c32576_copy5,lottery_8,-153.6587
6978c9de12be2c3293c32576_copy5,lottery_2,-32.955
6978c9de12be2c3293c32576_copy5,lottery_6,-169.52
6978c9de12be2c3293c32576_copy5,lottery_12,-22.5117
6978c9de12be2c3293c32576_copy5,lottery_9,-318.3725
6978c9de12be2c3293c32576_copy5,lottery_11,-19.1611
6978c9de12be2c3293c32576_copy5,lottery_1,-28.3069
6978c9de12be2c3293c32576_copy5,lottery_7,-174.5698
6978c9de12be2c3293c32576_copy5,lottery_4,-229.327
6978c9de12be2c3293c32576_copy5,lottery_14,-18.5589
6978c9de12be2c3293c32576_copy5,lottery_10,-11.3189
5cf510ccb0bafb00161ffd56_copy5,lottery_2,48.0203
5cf510ccb0bafb00161ffd56_copy5,lottery_12,-14.8916
5cf510ccb0bafb00161ffd56_copy5,lottery_14,23.9286
5cf510ccb0bafb00161ffd56_copy5,lottery_10,7.7136
5cf510ccb0bafb00161ffd56_copy5,lottery_9,-83.776
5cf510ccb0bafb00161ffd56_copy5,lottery_1,21.0583
5cf510ccb0bafb00161ffd56_copy5,lottery_7,193.6129
5cf510ccb0bafb00161ffd56_copy5,lottery_5,147.6553
5cf510ccb0bafb00161ffd56_copy5,lottery_13,16.6848
5cf510ccb0bafb00161ffd56_copy5,lottery_3,25.4114
5cf510ccb0bafb00161ffd56_copy5,lottery_11,21.1584
5cf510ccb0bafb00161ffd56_copy5,lottery_6,-174.7906
5cf510ccb0bafb00161ffd56_copy5,lottery_8,187.4818
5cf510ccb0bafb00161ffd56_copy5,lottery_4,-268.5866
67665f7b0329bd3e30515ad2_copy5,lottery_1,28.2782
67665f7b0329bd3e30515ad2_copy5,lottery_12,24.3564
67665f7b0329bd3e30515ad2_copy5,lottery_3,31.3774
67665f7b0329bd3e30515ad2_copy5,lottery_7,386.3269
67665f7b0329bd3e30515ad2_copy5,lottery_4,372.9963
67665f7b0329bd3e30515ad2_copy5,lottery_10,-6.1111
67665f7b0329bd3e30515ad2_copy5,lottery_8,508.9746
67665f7b0329bd3e30515ad2_copy5,lottery_6,3.9918
67665f7b0329bd3e30515ad2_copy5,lottery_5,205.7896
67665f7b0329bd3e30515ad2_copy5,lottery_13,10.5159
67665f7b0329bd3e30515ad2_copy5,lottery_14,21.4377
67665f7b0329bd3e30515ad2_copy5,lottery_9,404.9289
67665f7b0329bd3e30515ad2_copy5,lottery_11,25.737
67665f7b0329bd3e30515ad2_copy5,lottery_2,28.7381
641362db1483990abb1a4c9a_copy5,lottery_2,14.1119
641362db1483990abb1a4c9a_copy5,lottery_10,13.4547
641362db1483990abb1a4c9a_copy5,lottery_11,2.655
641362db1483990abb1a4c9a_copy5,lottery_6,64.5764
641362db1483990abb1a4c9a_copy5,lottery_12,12.4564
641362db1483990abb1a4c9a_copy5,lottery_3,14.6042
641362db1483990abb1a4c9a_copy5,lottery_4,-9.1836
641362db1483990abb1a4c9a_copy5,lottery_1,11.2569
641362db1483990abb1a4c9a_copy5,lottery_8,64.5628
641362db1483990abb1a4c9a_copy5,lottery_13,7.9555
641362db1483990abb1a4c9a_copy5,lottery_5,29.4262
641362db1483990abb1a4c9a_copy5,lottery_9,108.9315
641362db1483990abb1a4c9a_copy5,lottery_14,6.6046
641362db1483990abb1a4c9a_copy5,lottery_7,145.6087
5be1fe1eca095c0001ba077a_copy5,lottery_3,-24.4761
5be1fe1eca095c0001ba077a_copy5,lottery_10,-8.0319
5be1fe1eca095c0001ba077a_copy5,lottery_1,-14.472
5be1fe1eca095c0001ba077a_copy5,lottery_6,57.9969
5be1fe1eca095c0001ba077a_copy5,lottery_4,-579.4594
5be1fe1eca095c0001ba077a_copy5,lottery_7,-145.3059
5be1fe1eca095c0001ba077a_copy5,lottery_9,-566.8179
5be1fe1eca095c0001ba077a_copy5,lottery_14,-32.3669
5be1fe1eca095c0001ba077a_copy5,lottery_5,-567.9683
5be1fe1eca095c0001ba077a_copy5,lottery_11,38.6665
5be1fe1eca095c0001ba077a_copy5,lottery_13,35.0337
5be1fe1eca095c0001ba077a_copy5,lottery_12,-26.2701
5be1fe1eca095c0001ba077a_copy5,lottery_2,-10.611
5be1fe1eca095c0001ba077a_copy5,lottery_8,-191.954
5c8b065abd96ce0001947d1b_copy5,lottery_2,20.7054
5c8b065abd96ce0001947d1b_copy5,lottery_7,150.7711
5c8b065abd96ce0001947d1b_copy5,lottery_5,90.1263
5c8b065abd96ce0001947d1b_copy5,lottery_9,277.0719
5c8b065abd96ce0001947d1b_copy5,lottery_6,110.3535
5c8b065abd96ce0001947d1b_copy5,lottery_4,33.7025
5c8b065abd96ce0001947d1b_copy5,lottery_11,9.7141
5c8b065abd96ce0001947d1b_copy5,lottery_1,8.8473
5c8b065abd96ce0001947d1b_copy5,lottery_14,16.9435
5c8b065abd96ce0001947d1b_copy5,lottery_10,7.6286
5c8b065abd96ce0001947d1b_copy5,lottery_3,11.2043
5c8b065abd96ce0001947d1b_copy5,lottery_13,17.1935
5c8b065abd96ce0001947d1b_copy5,lottery_12,14.538
5c8b065abd96ce0001947d1b_copy5,lottery_8,393.7652
5c5cad3e4ee81200018eafe2_copy5,lottery_3,12.145
5c5cad3e4ee81200018eafe2_copy5,lottery_5,-76.9334
5c5cad3e4ee81200018eafe2_copy5,lottery_7,139.5217
5c5cad3e4ee81200018eafe2_copy5,lottery_1,-12.3864
5c5cad3e4ee81200018eafe2_copy5,lottery_10,-12.7331
5c5cad3e4ee81200018eafe2_copy5,lottery_12,-10.575
5c5cad3e4ee81200018eafe2_copy5,lottery_2,19.4297
5c5cad3e4ee81200018eafe2_copy5,lottery_11,-10.974
5c5cad3e4ee81200018eafe2_copy5,lottery_4,108.9494
5c5cad3e4ee81200018eafe2_copy5,lottery_6,56.1414
5c5cad3e4ee81200018eafe2_copy5,lottery_14,22.4614
5c5cad3e4ee81200018eafe2_copy5,lottery_13,-9.5486
5c5cad3e4ee81200018eafe2_copy5,lottery_8,264.9145
5c5cad3e4ee81200018eafe2_copy5,lottery_9,222.3747
66fad26e4b07f6149ceb136d_copy5,lottery_3,-23.8219
66fad26e4b07f6149ceb136d_copy5,lottery_9,-281.4827
66fad26e4b07f6149ceb136d_copy5,lottery_14,-11.8392
66fad26e4b07f6149ceb136d_copy5,lottery_12,-7.8675
66fad26e4b07f6149ceb136d_copy5,lottery_13,-12.1691
66fad26e4b07f6149ceb136d_copy5,lottery_7,-97.7562
66fad26e4b07f6149ceb136d_copy5,lottery_5,-221.9259
66fad26e4b07f6149ceb136d_copy5,lottery_6,-61.6153
66fad26e4b07f6149ceb136d_copy5,lottery_1,8.1182
66fad26e4b07f6149ceb136d_copy5,lottery_2,-6.2237
66fad26e4b07f6149ceb136d_copy5,lottery_11,-1.2194
66fad26e4b07f6149ceb136d_copy5,lottery_8,-604.654
66fad26e4b07f6149ceb136d_copy5,lottery_10,-2.1069
66fad26e4b07f6149ceb136d_copy5,lottery_4,-170.8285
5e70bd5480f43a0009625d4c_copy5,lottery_3,-2.5973
5e70bd5480f43a0009625d4c_copy5,lottery_7,50.5822
5e70bd5480f43a0009625d4c_copy5,lottery_4,28.0118
5e70bd5480f43a0009625d4c_copy5,lottery_2,10.0512
5e70bd5480f43a0009625d4c_copy5,lottery_1,13.3082
5e70bd5480f43a0009625d4c_copy5,lottery_8,13.6456
5e70bd5480f43a0009625d4c_copy5,lottery_6,-3.3689
5e70bd5480f43a0009625d4c_copy5,lottery_14,23.2714
5e70bd5480f43a0009625d4c_copy5,lottery_10,15.8691
5e70bd5480f43a0009625d4c_copy5,lottery_13,-2.5692
5e70bd5480f43a0009625d4c_copy5,lottery_5,105.8863
5e70bd5480f43a0009625d4c_copy5,lottery_11,8.3386
5e70bd5480f43a0009625d4c_copy5,lottery_9,-39.7859
5e70bd5480f43a0009625d4c_copy5,lottery_12,12.1625
682b3f63d0e2c4eff64fe664_copy5,lottery_3,3.9518
682b3f63d0e2c4eff64fe664_copy5,lottery_9,190.7074
682b3f63d0e2c4eff64fe664_copy5,lottery_10,-4.5163
682b3f63d0e2c4eff64fe664_copy5,lottery_6,146.1316
682b3f63d0e2c4eff64fe664_copy5,lottery_5,411.345
682b3f63d0e2c4eff64fe664_copy5,lottery_8,375.9722
682b3f63d0e2c4eff64fe664_copy5,lottery_7,358.2518
682b3f63d0e2c4eff64fe664_copy5,lottery_11,-3.7114
682b3f63d0e2c4eff64fe664_copy5,lottery_14,-7.4534
682b3f63d0e2c4eff64fe664_copy5,lottery_1,-2.4268
682b3f63d0e2c4eff64fe664_copy5,lottery_2,-7.072
682b3f63d0e2c4eff64fe664_copy5,lottery_12,-18.9129
682b3f63d0e2c4eff64fe664_copy5,lottery_13,-16.7665
682b3f63d0e2c4eff64fe664_copy5,lottery_4,440.5219
68123a73ba06c472ccd5edb8_copy5,lottery_2,-5.1074
68123a73ba06c472ccd5edb8_copy5,lottery_4,351.0723
68123a73ba06c472ccd5edb8_copy5,lottery_3,19.7468
68123a73ba06c472ccd5edb8_copy5,lottery_13,12.7547
68123a73ba06c472ccd5edb8_copy5,lottery_6,105.5911
68123a73ba06c472ccd5edb8_copy5,lottery_1,16.571
68123a73ba06c472ccd5edb8_copy5,lottery_12,11.6869
68123a73ba06c472ccd5edb8_copy5,lottery_7,94.0657
68123a73ba06c472ccd5edb8_copy5,lottery_11,-8.2072
68123a73ba06c472ccd5edb8_copy5,lottery_5,193.9733
68123a73ba06c472ccd5edb8_copy5,lottery_8,332.6873
68123a73ba06c472ccd5edb8_copy5,lottery_9,210.2588
68123a73ba06c472ccd5edb8_copy5,lottery_14,23.2139
68123a73ba06c472ccd5edb8_copy5,lottery_10,-5.1128
5b673490e89b0d0001a885e7_copy5,lottery_2,53.6487
5b673490e89b0d0001a885e7_copy5,lottery_9,807.1467
5b673490e89b0d0001a885e7_copy5,lottery_10,40.3604
5b673490e89b0d0001a885e7_copy5,lottery_13,44.7906
5b673490e89b0d0001a885e7_copy5,lottery_4,476.2424
5b673490e89b0d0001a885e7_copy5,lottery_1,45.489
5b673490e89b0d0001a885e7_copy5,lottery_3,47.959
5b673490e89b0d0001a885e7_copy5,lottery_14,38.7336
5b673490e89b0d0001a885e7_copy5,lottery_7,933.9511
5b673490e89b0d0001a885e7_copy5,lottery_6,305.8661
5b673490e89b0d0001a885e7_copy5,lottery_8,710.1685
5b673490e89b0d0001a885e7_copy5,lottery_12,34.8002
5b673490e89b0d0001a885e7_copy5,lottery_5,373.6248
5b673490e89b0d0001a885e7_copy5,lottery_11,42.0357
