session_code,participant_code,participant_label,participant_id_in_session,round_number,lottery_id,lottery_stake,lottery_name,selected_lottery_name,selected_round,selected_option,selected_choice,selected_amount,cutoff_index,cutoff_amount,fine_cutoff_index,fine_cutoff_amount,fine_selected_choice,fine_selected_amount,num_failed_attempts,failed_too_many_1,failed_too_many_2,failed_too_many_3,quiz1,quiz2,quiz3,quiz4,quiz5,quiz6,quiz7,quiz8,participant_time_started_utc,session2_start,session2_start_readable,session3_start,session3_start_readable,realized_period1_label,realized_period1_probability,realized_period1_abs_prob,realized_period2_label,realized_period2_probability,realized_period2_abs_prob,realized_period3_label,realized_period3_probability,realized_period3_abs_prob,final_outcome_label,final_payoff,chf_1,chf_2,chf_3,chf_4,chf_5,chf_6,chf_7,chf_8,chf_9,chf_10,chf_11,chf_12,chf_13,chf_14,chf_15,chf_16,chf_17,chf_18,chf_19,chf_20
yedk7nh8,xyh758sk,631610af8e747093cd90e00d,3,12,lottery_8,hi,Plum,Pomegranate,9,Safe option,12,-117,11,-226,4,-153,5,-135,0,0,0,0,,,,,,,,,2026-02-14 09:52:23.621501,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£2,0.6,0.42,+£3,0.8,0.336,+£3,-10,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,xyh758sk,631610af8e747093cd90e00d,3,13,lottery_7,hi,Dragonfruit,Pomegranate,9,Safe option,13,229,12,132,5,213,6,229,0,0,0,0,,,,,,,,,2026-02-14 09:52:23.621501,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£2,0.6,0.42,+£3,0.8,0.336,+£3,-10,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,xyh758sk,631610af8e747093cd90e00d,3,14,lottery_4,hi,Pineapple,Pomegranate,9,Safe option,12,-2,11,-64,5,-12,6,-2,0,0,0,0,,,,,,,,,2026-02-14 09:52:23.621501,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£2,0.6,0.42,+£3,0.8,0.336,+£3,-10,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,xyh758sk,631610af8e747093cd90e00d,3,15,lottery_10,lo,Pomegranate,Pomegranate,9,Safe option,16,10,15,7,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:23.621501,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£2,0.6,0.42,+£3,0.8,0.336,+£3,-10,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,xyh758sk,631610af8e747093cd90e00d,3,16,lottery_10,lo,Pomegranate,Pomegranate,9,Safe option,20,3,19,1,,,,,0,0,0,0,,,,,,A bit complicated,I paid attention throughout the entire study.,"A-levels or equivalent (e.g., BTEC Nationals, T-levels)",2026-02-14 09:52:23.621501,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£11,0.7,0.7,-£2,0.6,0.42,+£3,0.8,0.336,+£3,-10,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,1,lottery_3,lo,Orange,Dragonfruit,6,Safe option,10,-2,9,-7,,,,,0,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,2,lottery_14,lo,Papaya,Dragonfruit,6,Safe option,10,0,9,-4,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,3,lottery_2,lo,Banana,Dragonfruit,6,Safe option,9,0,8,-6,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,4,lottery_11,lo,Avocado,Dragonfruit,6,Safe option,9,-2,8,-6,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,5,lottery_9,hi,Durian,Dragonfruit,6,Safe option,9,21,8,-51,4,-3,5,9,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,6,lottery_7,hi,Dragonfruit,Dragonfruit,6,Safe option,10,-61,9,-157,5,-77,6,-61,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,7,lottery_4,hi,Pineapple,Dragonfruit,6,Safe option,12,-2,11,-64,5,-12,6,-2,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,8,lottery_1,lo,Apple,Dragonfruit,6,Safe option,11,1,10,-3,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,9,lottery_5,hi,Melon,Dragonfruit,6,Safe option,13,-14,12,-72,5,-24,6,-14,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,10,lottery_6,hi,Coconut,Dragonfruit,6,Safe option,13,-56,12,-111,5,-65,6,-56,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,11,lottery_10,lo,Pomegranate,Dragonfruit,6,Safe option,10,-1,9,-5,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,12,lottery_8,hi,Plum,Dragonfruit,6,Safe option,13,-8,12,-117,5,-26,6,-8,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,13,lottery_12,lo,Raspberry,Dragonfruit,6,Safe option,12,0,11,-4,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,14,lottery_13,lo,Fig,Dragonfruit,6,Safe option,9,-3,8,-8,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,15,lottery_7,hi,Dragonfruit,Dragonfruit,6,Safe option,15,-62,14,-132,5,-74,6,-62,0,0,0,0,,,,,,,,,2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,m4i2pa2a,61166b2cec63d8ea49e36aac,4,16,lottery_7,hi,Dragonfruit,Dragonfruit,6,Safe option,12,-61,11,-130,5,-72,6,-61,0,0,0,0,,,,,,A bit complicated,I paid attention throughout the entire study.,"Master's degree or equivalent (e.g., MA, MSc, MRes, MBA)",2026-02-14 09:52:39.518688,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£105,0.9,0.9,-£210,1,0.9,+£495,0.7,0.63,+£495,-61,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,1,lottery_3,lo,Orange,Pineapple,3,Safe option,20,49,19,44,,,,,1,0,0,0,Yes,No,Yes,Yes,No,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,2,lottery_2,lo,Banana,Pineapple,3,Safe option,19,55,18,50,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,3,lottery_4,hi,Pineapple,Pineapple,3,Safe option,20,495,19,433,5,485,6,495,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,4,lottery_12,lo,Raspberry,Pineapple,3,Safe option,19,32,18,27,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,5,lottery_10,lo,Pomegranate,Pineapple,3,Safe option,18,36,17,31,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,6,lottery_8,hi,Plum,Pineapple,3,Safe option,19,646,18,537,4,610,5,628,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,7,lottery_1,lo,Apple,Pineapple,3,Safe option,19,39,18,35,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,8,lottery_5,hi,Melon,Pineapple,3,Safe option,20,395,19,337,3,366,4,376,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,9,lottery_14,lo,Papaya,Pineapple,3,Safe option,19,40,18,35,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,10,lottery_13,lo,Fig,Pineapple,3,Safe option,19,42,18,38,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,11,lottery_6,hi,Coconut,Pineapple,3,Safe option,19,279,18,223,3,251,4,260,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,12,lottery_7,hi,Dragonfruit,Pineapple,3,Safe option,20,905,19,808,4,873,5,889,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,13,lottery_9,hi,Durian,Pineapple,3,Safe option,19,748,18,676,3,712,4,724,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,14,lottery_11,lo,Avocado,Pineapple,3,Safe option,20,42,19,38,,,,,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,15,lottery_4,hi,Pineapple,Pineapple,3,Safe option,19,324,18,263,3,294,4,304,0,0,0,0,,,,,,,,,2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Risky option,Safe option,Safe option
yedk7nh8,zkhiqcpl,66c347304e6dd11def71183e,5,16,lottery_4,hi,Pineapple,Pineapple,3,Safe option,2,-564,1,-625,1,-615,2,-605,0,0,0,0,,,,,,Very complicated,I paid attention throughout the entire study.,"Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree)",2026-02-14 09:52:51.612998,1771308000.0,"Tuesday, 17 February at 06:00",1771567200.0,"Friday, 20 February at 06:00",+£110,0.9,0.9,-£145,1,0.9,+£530,0.6,0.54,+£530,495,Risky option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option,Safe option
